precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,gradelevel,ncs_lat,ncs_lon,SCHNAM09,NCESSCH,hcb_ncs_line
B371559613022012P0038,B371559613022012H015,B371559613022012,2,4.0,0.0,14.0,0.0,34.64281338284676,-78.99351063433643,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99351063433643 34.64281338284676, -79.03142799999999 34.603928)"
B371559613022012P0039,B371559613022012H015,B371559613022012,2,4.0,0.0,14.0,0.0,34.64281338284676,-78.99351063433643,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99351063433643 34.64281338284676, -79.03142799999999 34.603928)"
B371559613022013P0047,B371559613022013H023,B371559613022013,2,2.0,0.0,7.0,0.0,34.641500402894344,-78.98821300966199,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0049,B371559613022013H024,B371559613022013,2,2.0,0.0,16.0,0.0,34.641500402894344,-78.98821300966199,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0030,B371559613022013H024,B371559613022013,1,2.0,0.0,10.0,0.0,34.641500402894344,-78.98821300966199,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0048,B371559613022013H025,B371559613022013,2,2.0,0.0,10.0,0.0,34.641500402894344,-78.98821300966199,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.005224 34.658093)"
B371559613022013P0034,B371559613022013H028,B371559613022013,1,2.0,0.0,18.0,0.0,34.641500402894344,-78.98821300966199,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0028,B371559613022013H029,B371559613022013,1,2.0,0.0,7.0,0.0,34.641500402894344,-78.98821300966199,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0029,B371559613022013H030,B371559613022013,1,2.0,0.0,11.0,0.0,34.641500402894344,-78.98821300966199,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.005224 34.658093)"
B371559613022013P0051,B371559613022013H031,B371559613022013,2,2.0,0.0,17.0,0.0,34.641500402894344,-78.98821300966199,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0050,B371559613022013H033,B371559613022013,2,2.0,0.0,16.0,0.0,34.641500402894344,-78.98821300966199,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0027,B371559613022013H037,B371559613022013,1,2.0,0.0,6.0,0.0,34.641500402894344,-78.98821300966199,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0114,B371559613022013H038,B371559613022013,2,7.0,0.0,14.0,0.0,34.641500402894344,-78.98821300966199,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.03142799999999 34.603928)"
B371559613022013P0032,B371559613022013H038,B371559613022013,1,2.0,0.0,15.0,0.0,34.641500402894344,-78.98821300966199,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0026,B371559613022013H039,B371559613022013,1,2.0,0.0,6.0,0.0,34.641500402894344,-78.98821300966199,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0025,B371559613022013H039,B371559613022013,1,2.0,0.0,9.0,0.0,34.641500402894344,-78.98821300966199,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0031,B371559613022013H040,B371559613022013,1,2.0,0.0,15.0,0.0,34.641500402894344,-78.98821300966199,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0024,B371559613022013H040,B371559613022013,1,2.0,0.0,8.0,0.0,34.641500402894344,-78.98821300966199,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0093,B371559613022013H044,B371559613022013,2,3.0,0.0,16.0,0.0,34.641500402894344,-78.98821300966199,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0083,B371559613022013H044,B371559613022013,1,3.0,0.0,13.0,0.0,34.641500402894344,-78.98821300966199,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.03142799999999 34.603928)"
B371559613022013P0080,B371559613022013H046,B371559613022013,1,3.0,0.0,8.0,0.0,34.641500402894344,-78.98821300966199,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0081,B371559613022013H048,B371559613022013,1,3.0,0.0,7.0,0.0,34.641500402894344,-78.98821300966199,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0113,B371559613022013H050,B371559613022013,2,7.0,0.0,6.0,0.0,34.641500402894344,-78.98821300966199,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0109,B371559613022013H050,B371559613022013,1,7.0,0.0,9.0,0.0,34.641500402894344,-78.98821300966199,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0092,B371559613022013H051,B371559613022013,2,3.0,0.0,15.0,0.0,34.641500402894344,-78.98821300966199,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -79.00006599999999 34.645515)"
B371559613022013P0082,B371559613022013H052,B371559613022013,1,3.0,0.0,9.0,0.0,34.641500402894344,-78.98821300966199,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022013P0110,B371559613022013H053,B371559613022013,1,7.0,0.0,7.0,0.0,34.641500402894344,-78.98821300966199,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98821300966199 34.641500402894344, -78.99538 34.621367)"
B371559613022014P0012,B371559613022014H003,B371559613022014,2,2.0,0.0,8.0,0.0,34.641480899013985,-78.98968247844385,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98968247844385 34.641480899013985, -78.99538 34.621367)"
B371559613022014P0006,B371559613022014H005,B371559613022014,1,2.0,0.0,14.0,0.0,34.641480899013985,-78.98968247844385,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98968247844385 34.641480899013985, -79.03142799999999 34.603928)"
B371559613022014P0013,B371559613022014H006,B371559613022014,2,2.0,0.0,15.0,0.0,34.641480899013985,-78.98968247844385,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98968247844385 34.641480899013985, -79.00006599999999 34.645515)"
B371559613022014P0005,B371559613022014H006,B371559613022014,1,2.0,0.0,11.0,0.0,34.641480899013985,-78.98968247844385,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98968247844385 34.641480899013985, -79.005224 34.658093)"
B371559613022014P0011,B371559613022014H006,B371559613022014,2,2.0,0.0,8.0,0.0,34.641480899013985,-78.98968247844385,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98968247844385 34.641480899013985, -78.99538 34.621367)"
B371559613022014P0019,B371559613022014H008,B371559613022014,1,3.0,0.0,12.0,0.0,34.641480899013985,-78.98968247844385,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98968247844385 34.641480899013985, -79.03142799999999 34.603928)"
B371559613022016P0017,B371559613022016H013,B371559613022016,1,2.0,0.0,11.0,0.0,34.64352739469289,-78.98800113713791,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.005224 34.658093)"
B371559613022016P0016,B371559613022016H015,B371559613022016,1,2.0,0.0,5.0,0.0,34.64352739469289,-78.98800113713791,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0018,B371559613022016H016,B371559613022016,1,2.0,0.0,14.0,0.0,34.64352739469289,-78.98800113713791,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.03142799999999 34.603928)"
B371559613022016P0034,B371559613022016H021,B371559613022016,2,2.0,0.0,5.0,0.0,34.64352739469289,-78.98800113713791,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0013,B371559613022016H024,B371559613022016,1,2.0,0.0,6.0,0.0,34.64352739469289,-78.98800113713791,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0036,B371559613022016H024,B371559613022016,2,2.0,0.0,7.0,0.0,34.64352739469289,-78.98800113713791,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0021,B371559613022016H025,B371559613022016,1,2.0,0.0,16.0,0.0,34.64352739469289,-78.98800113713791,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.00006599999999 34.645515)"
B371559613022016P0038,B371559613022016H026,B371559613022016,2,2.0,0.0,9.0,0.0,34.64352739469289,-78.98800113713791,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0035,B371559613022016H026,B371559613022016,2,2.0,0.0,8.0,0.0,34.64352739469289,-78.98800113713791,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0020,B371559613022016H027,B371559613022016,1,2.0,0.0,13.0,0.0,34.64352739469289,-78.98800113713791,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.03142799999999 34.603928)"
B371559613022016P0033,B371559613022016H028,B371559613022016,2,2.0,0.0,5.0,0.0,34.64352739469289,-78.98800113713791,PK,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0037,B371559613022016H028,B371559613022016,2,2.0,0.0,8.0,0.0,34.64352739469289,-78.98800113713791,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0019,B371559613022016H028,B371559613022016,1,2.0,0.0,12.0,0.0,34.64352739469289,-78.98800113713791,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.03142799999999 34.603928)"
B371559613022016P0014,B371559613022016H030,B371559613022016,1,2.0,0.0,6.0,0.0,34.64352739469289,-78.98800113713791,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0039,B371559613022016H030,B371559613022016,2,2.0,0.0,14.0,0.0,34.64352739469289,-78.98800113713791,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.03142799999999 34.603928)"
B371559613022016P0070,B371559613022016H034,B371559613022016,1,3.0,0.0,10.0,0.0,34.64352739469289,-78.98800113713791,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0068,B371559613022016H037,B371559613022016,1,3.0,0.0,13.0,0.0,34.64352739469289,-78.98800113713791,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.03142799999999 34.603928)"
B371559613022016P0069,B371559613022016H037,B371559613022016,1,3.0,0.0,11.0,0.0,34.64352739469289,-78.98800113713791,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.005224 34.658093)"
B371559613022016P0071,B371559613022016H039,B371559613022016,1,3.0,0.0,11.0,0.0,34.64352739469289,-78.98800113713791,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.005224 34.658093)"
B371559613022016P0076,B371559613022016H040,B371559613022016,2,3.0,0.0,15.0,0.0,34.64352739469289,-78.98800113713791,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -79.00006599999999 34.645515)"
B371559613022016P0075,B371559613022016H040,B371559613022016,2,3.0,0.0,5.0,0.0,34.64352739469289,-78.98800113713791,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022016P0089,B371559613022016H043,B371559613022016,1,7.0,0.0,6.0,0.0,34.64352739469289,-78.98800113713791,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98800113713791 34.64352739469289, -78.99538 34.621367)"
B371559613022018P0009,B371559613022018H006,B371559613022018,2,1.0,0.0,7.0,0.0,34.64291638591389,-78.9922132927821,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9922132927821 34.64291638591389, -78.99538 34.621367)"
B371559613022018P0025,B371559613022018H017,B371559613022018,2,2.0,0.0,15.0,0.0,34.64291638591389,-78.9922132927821,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.9922132927821 34.64291638591389, -79.00006599999999 34.645515)"
B371559613022018P0032,B371559613022018H019,B371559613022018,2,3.0,0.0,9.0,0.0,34.64291638591389,-78.9922132927821,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9922132927821 34.64291638591389, -78.99538 34.621367)"
B371559613022018P0038,B371559613022018H022,B371559613022018,2,7.0,0.0,7.0,0.0,34.64291638591389,-78.9922132927821,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9922132927821 34.64291638591389, -78.99538 34.621367)"
B371559613022019P0016,B371559613022019H002,B371559613022019,2,1.0,0.0,8.0,0.0,34.643072414009715,-78.98160819216436,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0089,B371559613022019H005,B371559613022019,2,3.0,0.0,9.0,0.0,34.643072414009715,-78.98160819216436,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0040,B371559613022019H006,B371559613022019,1,2.0,0.0,15.0,0.0,34.643072414009715,-78.98160819216436,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.00006599999999 34.645515)"
B371559613022019P0052,B371559613022019H007,B371559613022019,2,2.0,0.0,5.0,0.0,34.643072414009715,-78.98160819216436,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0017,B371559613022019H009,B371559613022019,2,1.0,0.0,5.0,0.0,34.643072414009715,-78.98160819216436,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0037,B371559613022019H011,B371559613022019,1,2.0,0.0,6.0,0.0,34.643072414009715,-78.98160819216436,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0054,B371559613022019H012,B371559613022019,2,2.0,0.0,10.0,0.0,34.643072414009715,-78.98160819216436,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0056,B371559613022019H013,B371559613022019,2,2.0,0.0,11.0,0.0,34.643072414009715,-78.98160819216436,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0094,B371559613022019H016,B371559613022019,2,3.0,0.0,12.0,0.0,34.643072414009715,-78.98160819216436,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0079,B371559613022019H017,B371559613022019,1,3.0,0.0,8.0,0.0,34.643072414009715,-78.98160819216436,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0092,B371559613022019H018,B371559613022019,2,3.0,0.0,8.0,0.0,34.643072414009715,-78.98160819216436,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0084,B371559613022019H020,B371559613022019,1,3.0,1.0,13.0,0.0,34.643072414009715,-78.98160819216436,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.03142799999999 34.603928)"
B371559613022019P0082,B371559613022019H021,B371559613022019,1,3.0,0.0,11.0,0.0,34.643072414009715,-78.98160819216436,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0097,B371559613022019H021,B371559613022019,2,3.0,0.0,16.0,0.0,34.643072414009715,-78.98160819216436,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.00006599999999 34.645515)"
B371559613022019P0078,B371559613022019H021,B371559613022019,1,3.0,0.0,9.0,0.0,34.643072414009715,-78.98160819216436,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0116,B371559613022019H022,B371559613022019,2,7.0,0.0,7.0,0.0,34.643072414009715,-78.98160819216436,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0005,B371559613022019H024,B371559613022019,1,1.0,0.0,10.0,4.0,34.643072414009715,-78.98160819216436,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0036,B371559613022019H024,B371559613022019,1,2.0,0.0,6.0,4.0,34.643072414009715,-78.98160819216436,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0117,B371559613022019H024,B371559613022019,2,7.0,0.0,6.0,4.0,34.643072414009715,-78.98160819216436,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0080,B371559613022019H024,B371559613022019,1,3.0,0.0,6.0,4.0,34.643072414009715,-78.98160819216436,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0095,B371559613022019H024,B371559613022019,2,3.0,0.0,12.0,4.0,34.643072414009715,-78.98160819216436,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0038,B371559613022019H024,B371559613022019,1,2.0,0.0,9.0,4.0,34.643072414009715,-78.98160819216436,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0013,B371559613022019H024,B371559613022019,2,1.0,0.0,7.0,4.0,34.643072414009715,-78.98160819216436,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0039,B371559613022019H024,B371559613022019,1,2.0,0.0,14.0,4.0,34.643072414009715,-78.98160819216436,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.03142799999999 34.603928)"
B371559613022019P0093,B371559613022019H024,B371559613022019,2,3.0,0.0,12.0,4.0,34.643072414009715,-78.98160819216436,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0083,B371559613022019H024,B371559613022019,1,3.0,0.0,11.0,4.0,34.643072414009715,-78.98160819216436,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0012,B371559613022019H024,B371559613022019,2,1.0,0.0,8.0,4.0,34.643072414009715,-78.98160819216436,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0096,B371559613022019H024,B371559613022019,2,3.0,0.0,14.0,4.0,34.643072414009715,-78.98160819216436,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.00006599999999 34.645515)"
B371559613022019P0010,B371559613022019H024,B371559613022019,2,1.0,0.0,6.0,4.0,34.643072414009715,-78.98160819216436,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0055,B371559613022019H024,B371559613022019,2,2.0,0.0,13.0,4.0,34.643072414009715,-78.98160819216436,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.03142799999999 34.603928)"
B371559613022019P0015,B371559613022019H024,B371559613022019,2,1.0,0.0,5.0,4.0,34.643072414009715,-78.98160819216436,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0011,B371559613022019H024,B371559613022019,2,1.0,0.0,7.0,4.0,34.643072414009715,-78.98160819216436,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0081,B371559613022019H024,B371559613022019,1,3.0,0.0,12.0,4.0,34.643072414009715,-78.98160819216436,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -79.005224 34.658093)"
B371559613022019P0050,B371559613022019H024,B371559613022019,2,2.0,0.0,8.0,4.0,34.643072414009715,-78.98160819216436,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0051,B371559613022019H024,B371559613022019,2,2.0,0.0,9.0,4.0,34.643072414009715,-78.98160819216436,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022019P0090,B371559613022019H024,B371559613022019,2,3.0,0.0,8.0,4.0,34.643072414009715,-78.98160819216436,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98160819216436 34.643072414009715, -78.99538 34.621367)"
B371559613022020P0157,B371559613022020H001,B371559613022020,2,3.0,0.0,18.0,0.0,34.64131092096743,-78.98181481614111,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98181481614111 34.64131092096743, -79.00006599999999 34.645515)"
B371559613022020P0016,B371559613022020H006,B371559613022020,2,1.0,0.0,6.0,0.0,34.64131092096743,-78.98181481614111,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98181481614111 34.64131092096743, -78.99538 34.621367)"
B371559613022020P0019,B371559613022020H007,B371559613022020,2,1.0,0.0,12.0,0.0,34.64131092096743,-78.98181481614111,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98181481614111 34.64131092096743, -79.005224 34.658093)"
